data,descricao,valor,tipo,referencia
2025-02-21,TRANSFERÊNCIA ENVIADA,-63108.96,D,REF0000000901
2025-02-26,TED RECEBIDA,13054.39,C,REF0000000902
2025-02-09,DEVOLUÇÃO BOLETO,23627.94,C,REF0000000903
2025-02-13,DOC RECEBIDO,5982.32,C,REF0000000904
2025-02-03,PAGAMENTO CLIENTE,58572.21,C,REF0000000905
2025-02-16,TRANSFERÊNCIA ENVIADA,-47542.74,D,REF0000000906
2025-02-20,DOC RECEBIDO,34534.3,C,REF0000000907
2025-02-11,TED ENVIADA,-12610.45,D,REF0000000908
2025-02-23,REEMBOLSO DESPESA,77953.15,C,REF0000000909
2025-02-08,DÉBITO AUTOMÁTICO,-52864.8,D,REF0000000910
2025-02-18,CRÉDITO FOLHA,4018.35,C,REF0000000911
2025-02-01,COMPRA CARTÃO,-12329.52,D,REF0000000912
2025-02-21,PAGAMENTO SALÁRIO,-7055.89,D,REF0000000913
2025-02-07,PIX ENVIADO,-16014.0,D,REF0000000914
2025-02-16,TED RECEBIDA,51073.34,C,REF0000000915
2025-02-16,REEMBOLSO DESPESA,24702.85,C,REF0000000916
2025-02-03,DÉBITO AUTOMÁTICO,-71595.45,D,REF0000000917
2025-02-12,SAQUE ATM,-14831.25,D,REF0000000918
2025-02-15,RENDIMENTO POUPANÇA,35689.73,C,REF0000000919
2025-02-19,DÉBITO AUTOMÁTICO,-21108.89,D,REF0000000920
2025-02-03,TED RECEBIDA,12132.9,C,REF0000000921
2025-02-25,SAQUE ATM,-64664.0,D,REF0000000922
2025-02-27,REEMBOLSO DESPESA,44310.47,C,REF0000000923
2025-02-28,PAGAMENTO SALÁRIO,-77251.93,D,REF0000000924
2025-02-16,TARIFA BANCÁRIA,-45838.51,D,REF0000000925
2025-02-17,PIX ENVIADO,-6362.46,D,REF0000000926
2025-02-06,TRANSFERÊNCIA RECEBIDA,9666.54,C,REF0000000927
2025-02-05,SALÁRIO DEPOSITADO,77774.58,C,REF0000000928
2025-02-07,REEMBOLSO DESPESA,33898.82,C,REF0000000929
2025-02-11,RENDIMENTO POUPANÇA,66736.94,C,REF0000000930
2025-02-13,PAGAMENTO CLIENTE,7007.84,C,REF0000000931
2025-02-15,PAGAMENTO FORNECEDOR,-68537.1,D,REF0000000932
2025-02-19,CRÉDITO FOLHA,62934.72,C,REF0000000933
2025-02-05,BOLETO PAGO,-9045.88,D,REF0000000934
2025-02-25,CRÉDITO FOLHA,73998.01,C,REF0000000935
2025-02-12,PAGAMENTO CLIENTE,62870.36,C,REF0000000936
2025-02-16,PAGAMENTO SALÁRIO,-21167.72,D,REF0000000937
2025-02-13,DÉBITO AUTOMÁTICO,-3045.38,D,REF0000000938
2025-02-02,REEMBOLSO DESPESA,49478.65,C,REF0000000939
2025-02-23,COMPRA CARTÃO,-71171.46,D,REF0000000940
2025-02-09,TRANSFERÊNCIA RECEBIDA,3990.81,C,REF0000000941
2025-02-10,DÉBITO AUTOMÁTICO,-1667.62,D,REF0000000942
2025-02-04,PAGAMENTO SALÁRIO,-67435.58,D,REF0000000943
2025-02-25,TRANSFERÊNCIA RECEBIDA,10794.12,C,REF0000000944
2025-02-20,SAQUE ATM,-21590.13,D,REF0000000945
2025-02-27,SALÁRIO DEPOSITADO,15075.46,C,REF0000000946
2025-02-28,PAGAMENTO FORNECEDOR,-59288.54,D,REF0000000947
2025-02-26,PAGAMENTO FORNECEDOR,-65690.34,D,REF0000000948
2025-02-13,PAGAMENTO CLIENTE,5296.08,C,REF0000000949
2025-02-19,PAGAMENTO CLIENTE,62452.29,C,REF0000000950
2025-02-27,SALÁRIO DEPOSITADO,13940.3,C,REF0000000951
2025-02-02,TRANSFERÊNCIA RECEBIDA,19996.75,C,REF0000000952
2025-02-12,DÉBITO AUTOMÁTICO,-56385.48,D,REF0000000953
2025-02-04,PAGAMENTO SALÁRIO,-40434.85,D,REF0000000954
2025-02-20,TRANSFERÊNCIA RECEBIDA,19392.95,C,REF0000000955
2025-02-19,IOF,-14247.82,D,REF0000000956
2025-02-24,DÉBITO AUTOMÁTICO,-27572.71,D,REF0000000957
2025-02-02,REEMBOLSO DESPESA,22841.3,C,REF0000000958
2025-02-28,SALÁRIO DEPOSITADO,68313.02,C,REF0000000959
2025-02-09,SALÁRIO DEPOSITADO,51808.02,C,REF0000000960
2025-02-01,PAGAMENTO SALÁRIO,-41086.83,D,REF0000000961
2025-02-06,PAGAMENTO SALÁRIO,-72925.66,D,REF0000000962
2025-02-26,CRÉDITO FOLHA,17940.41,C,REF0000000963
2025-02-09,PAGAMENTO SALÁRIO,-57033.6,D,REF0000000964
2025-02-15,COMPRA CARTÃO,-71643.86,D,REF0000000965
2025-02-22,DÉBITO AUTOMÁTICO,-17495.81,D,REF0000000966
2025-02-17,PIX ENVIADO,-46779.75,D,REF0000000967
2025-02-20,TRANSFERÊNCIA ENVIADA,-44938.5,D,REF0000000968
2025-02-16,TED ENVIADA,-23913.15,D,REF0000000969
2025-02-21,RENDIMENTO POUPANÇA,26935.88,C,REF0000000970
2025-02-21,DÉBITO AUTOMÁTICO,-68926.25,D,REF0000000971
2025-02-25,PAGAMENTO FORNECEDOR,-15109.39,D,REF0000000972
2025-02-13,CRÉDITO FOLHA,71979.98,C,REF0000000973
2025-02-21,PIX ENVIADO,-54476.42,D,REF0000000974
2025-02-14,DÉBITO AUTOMÁTICO,-79797.65,D,REF0000000975
2025-02-19,PIX ENVIADO,-31092.58,D,REF0000000976
2025-02-22,SALÁRIO DEPOSITADO,27486.21,C,REF0000000977
2025-02-12,PAGAMENTO SALÁRIO,-72526.79,D,REF0000000978
2025-02-18,PAGAMENTO SALÁRIO,-67641.27,D,REF0000000979
2025-02-05,TRANSFERÊNCIA RECEBIDA,23538.04,C,REF0000000980
2025-02-25,PAGAMENTO FORNECEDOR,-58028.67,D,REF0000000981
2025-02-21,DEVOLUÇÃO BOLETO,75756.52,C,REF0000000982
2025-02-24,SALÁRIO DEPOSITADO,17819.17,C,REF0000000983
2025-02-12,COMPRA CARTÃO,-33666.78,D,REF0000000984
2025-02-28,IOF,-46866.38,D,REF0000000985
2025-02-19,CRÉDITO FOLHA,37669.4,C,REF0000000986
2025-02-17,SALÁRIO DEPOSITADO,37803.96,C,REF0000000987
2025-02-17,REEMBOLSO DESPESA,69406.45,C,REF0000000988
2025-02-05,BOLETO PAGO,-33077.92,D,REF0000000989
2025-02-15,CRÉDITO FOLHA,27446.46,C,REF0000000990
2025-02-25,DOC RECEBIDO,25344.86,C,REF0000000991
2025-02-11,DOC RECEBIDO,39032.09,C,REF0000000992
2025-02-07,RENDIMENTO POUPANÇA,426.84,C,REF0000000993
2025-02-16,DOC RECEBIDO,46123.5,C,REF0000000994
2025-02-21,REEMBOLSO DESPESA,10396.01,C,REF0000000995
2025-02-13,IOF,-32301.31,D,REF0000000996
2025-02-24,SALÁRIO DEPOSITADO,3066.14,C,REF0000000997
2025-02-25,COMPRA CARTÃO,-76007.99,D,REF0000000998
2025-02-21,PIX RECEBIDO,1482.39,C,REF0000000999
2025-02-10,DEVOLUÇÃO BOLETO,18139.94,C,REF0000001000
